451187723349786624;Wed Apr 02 02:41:50 +0000 2014;RT @rosemaryCNN: 9 aftershocks reported in wake of mag. 8.2 quake that hit off #Chile's coast. Tsunami warnings &amp; watches in place along th…;Chile, 
451187726402867200;Wed Apr 02 02:41:51 +0000 2014;RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj;TSUNAMI, PTWC, 
451187656257708032;Wed Apr 02 02:41:35 +0000 2014;RT @EmergencyInfoBC: UPDATE: NO #Tsunami threat for #BC following 8.2M earthquake off Chilean coast: http://t.co/Ni8t2TD92U c/o @NWS_NTWC;Tsunami, BC, 
451187700436324352;Wed Apr 02 02:41:45 +0000 2014;RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR;Tsunami, 
451187625114611712;Wed Apr 02 02:41:27 +0000 2014;RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR;Tsunami, 
451187734452129792;Wed Apr 02 02:41:53 +0000 2014;RT @RT_com: Reports of fires and looting in #Chile’s #Iquique after 8.2 quake http://t.co/fNkmj8l4E2;Chile, Iquique, 
451187687660068864;Wed Apr 02 02:41:42 +0000 2014;RT @EmergencyInfoBC: UPDATE: NO #Tsunami threat for #BC following 8.2M earthquake off Chilean coast: http://t.co/Ni8t2TD92U c/o @NWS_NTWC;Tsunami, BC, 
451187622077947904;Wed Apr 02 02:41:26 +0000 2014;"@EmergencyInfoBC: UPDATE: NO #Tsunami threat for #BC following 8.2M earthquake off Chilean coast: http://t.co/NSHBe2BmNd c/o @NWS_NTWC";Tsunami, BC, 
451187734720172032;Wed Apr 02 02:41:53 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187726017376256;Wed Apr 02 02:41:51 +0000 2014;RT @CatholicRelief: Urgent Prayer Request: 8.2 mag earthquake with #Tsunami warnings and watches for Chile, Ecuador and Peru. Please RT: ht…;Tsunami, 
451187739547795456;Wed Apr 02 02:41:54 +0000 2014;RT @MexicoTimes: Picture from Alto Hospicio-Iquique road in northern #Chile after 8.3M #earthquake http://t.co/IHbbgzCw3O;Chile, earthquake, 
451187685227765760;Wed Apr 02 02:41:41 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187659151400961;Wed Apr 02 02:41:35 +0000 2014;RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR;Tsunami, 
451187699374780416;Wed Apr 02 02:41:44 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187717183795200;Wed Apr 02 02:41:49 +0000 2014;#Earthquake RT @weathernetwork: #Tsunami watches and warnings DROPPED for all areas except Chile and Peru.;Earthquake, Tsunami, 
451187739010936832;Wed Apr 02 02:41:54 +0000 2014;RT @CoreyXFMNews: An 8.2 magnitude #earthquake has struck #Chile. Tsunami warnings have been issued.;earthquake, Chile, 
451187671235584001;Wed Apr 02 02:41:38 +0000 2014;RT @scejas: #BREAKING: #Tsunami warning/watches cancelled for all areas except for #CHILE  and #PERU

Tsunami warning continues for CHILE a…;BREAKING, Tsunami, CHILE, PERU, 
451187682824433664;Wed Apr 02 02:41:40 +0000 2014;RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj;TSUNAMI, PTWC, 
451187729167286273;Wed Apr 02 02:41:51 +0000 2014;RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR;Tsunami, 
451187729976397824;Wed Apr 02 02:41:52 +0000 2014;"@HaroldItz: CNN Intl: Cal Tech seismologist says a bigger quake is still expected #Chile";Chile, 
451187722493779970;Wed Apr 02 02:41:50 +0000 2014;RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj;TSUNAMI, PTWC, 
451187635709440000;Wed Apr 02 02:41:29 +0000 2014;RT @W7VOA: MT @NWSSanDiego: Forecast #tsunami energy map from @NWS_NTWC No Watch, Warning, or Advisory for CA at this time. http://t.co/yxJ…;tsunami, 
451187651509755904;Wed Apr 02 02:41:33 +0000 2014;RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR;Tsunami, 
451187621843070976;Wed Apr 02 02:41:26 +0000 2014;RT @EmergencyInfoBC: UPDATE: NO #Tsunami threat for #BC following 8.2M earthquake off Chilean coast: http://t.co/Ni8t2TD92U c/o @NWS_NTWC;Tsunami, BC, 
451187726151593984;Wed Apr 02 02:41:51 +0000 2014;RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR;Tsunami, 
451187697952907264;Wed Apr 02 02:41:44 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187682694406144;Wed Apr 02 02:41:40 +0000 2014;#Earthquake in Chile: #Tsunami warning continues for Chile and Peru, cancelled everywhere, PTWC said on April 2.;Earthquake, Tsunami, 
451187710854967296;Wed Apr 02 02:41:47 +0000 2014;RT @JujuChangABC: my sister &amp; family in #tsunami warning area #galapagos hearing sirens &amp; evacuated into hot, windowless room on 5th fl w/ …;tsunami, galapagos, 
451187684237910017;Wed Apr 02 02:41:41 +0000 2014;RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR;Tsunami, 
451187739980234752;Wed Apr 02 02:41:54 +0000 2014;Via Chilean news svc @PublimetroChile: Evacuations under way: family trapped in apartment in Iquique #ChileEarthquake http://t.co/0IIyTXaNwo;ChileEarthquake, 
451187719767474176;Wed Apr 02 02:41:49 +0000 2014;RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj;TSUNAMI, PTWC, 
451187724863545344;Wed Apr 02 02:41:50 +0000 2014;RT @EmergencyInfoBC: UPDATE: NO #Tsunami threat for #BC following 8.2M earthquake off Chilean coast: http://t.co/Ni8t2TD92U c/o @NWS_NTWC;Tsunami, BC, 
451187647226998784;Wed Apr 02 02:41:32 +0000 2014;RT @EmergencyInfoBC: UPDATE: NO #Tsunami threat for #BC following 8.2M earthquake off Chilean coast: http://t.co/Ni8t2TD92U c/o @NWS_NTWC;Tsunami, BC, 
451187707856027648;Wed Apr 02 02:41:46 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187704454475776;Wed Apr 02 02:41:46 +0000 2014;RT @danstuckey: Three aftershocks measuring 6.2, 5.8, and 5.5 have hit within an hour of the initial #earthquake. #Chile #Tsunami http://t.…;earthquake, Chile, Tsunami, 
451187621901791232;Wed Apr 02 02:41:26 +0000 2014;RT @EmergencyInfoBC: UPDATE: NO #Tsunami threat for #BC following 8.2M earthquake off Chilean coast: http://t.co/Ni8t2TD92U c/o @NWS_NTWC;Tsunami, BC, 
451187669851467777;Wed Apr 02 02:41:37 +0000 2014;UPDATE: Reports of fires and looting in #Chile's #Iquique after 8.2 quake http://t.co/QysmyXeQqr;Chile, Iquique, 
451187630277812224;Wed Apr 02 02:41:28 +0000 2014;RT @EmergencyInfoBC: UPDATE: NO #Tsunami threat for #BC following 8.2M earthquake off Chilean coast: http://t.co/Ni8t2TD92U c/o @NWS_NTWC;Tsunami, BC, 
451187697910939648;Wed Apr 02 02:41:44 +0000 2014;RT @RT_com: Reports of fires and looting in #Chile’s #Iquique after 8.2 quake http://t.co/fNkmj8l4E2;Chile, Iquique, 
451187704928034816;Wed Apr 02 02:41:46 +0000 2014;RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR;Tsunami, 
451187712008003584;Wed Apr 02 02:41:47 +0000 2014;RT @weatherchannel: False photo claiming to be #tsunami in Antofagasta Chile. See http://t.co/9DJtDaaTvw for original context (2013). http:…;tsunami, 
451187669302009857;Wed Apr 02 02:41:37 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187640490942464;Wed Apr 02 02:41:30 +0000 2014;RT @CKNW: There has NOT been a #Tsunami watch or alert for BC, #Alaska #WashState #Oregon or #California but evaluation underway &amp; that cou…;Tsunami, Alaska, WashState, Oregon, California, 
451187686075039744;Wed Apr 02 02:41:41 +0000 2014;RT @newscientist: Thoughts are with those affected by mag 8.2 quake in #Chile. Is it connected to a string of recent #megaquakes ? http://t…;Chile, megaquakes, 
451187810179899392;Wed Apr 02 02:42:11 +0000 2014;RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR;Tsunami, 
451187849384439808;Wed Apr 02 02:42:20 +0000 2014;#tsunami reached Prat street in #iquique #chile #earthquake  #prayforchile;tsunami, iquique, chile, earthquake, prayforchile, 
451187776763858944;Wed Apr 02 02:42:03 +0000 2014;RT @ObservingSpace: MT @jonathanwald NOAA's tsunami forecast map. #tsunami #earthquake http://t.co/qUGM7xl4AW;tsunami, earthquake, 
451187755293233152;Wed Apr 02 02:41:58 +0000 2014;RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj;TSUNAMI, PTWC, 
451187767964602368;Wed Apr 02 02:42:01 +0000 2014;RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj;TSUNAMI, PTWC, 
451187800902094848;Wed Apr 02 02:42:09 +0000 2014;RT @weathernetwork: #Tsunami watches and warnings DROPPED for all areas except Chile and Peru.;Tsunami, 
451187787531055104;Wed Apr 02 02:42:05 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187756056584192;Wed Apr 02 02:41:58 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187810079625216;Wed Apr 02 02:42:11 +0000 2014;RT @joel_richards: 300 prisoners have escaped from women's jail in Iquique during evacuation for earthquake #Chile;Chile, 
451187830283202560;Wed Apr 02 02:42:16 +0000 2014;RT @MauiNOW: Energy map of wave activity from 8.2 Chile quake http://t.co/eopIpP3S1c #chilequake #HawaiiTsunami2014 http://t.co/JCFxbORJlL;chilequake, HawaiiTsunami2014, 
451187749077663744;Wed Apr 02 02:41:56 +0000 2014;RT @JodiTraversaro: NO #Tsunami Advisory or Warning Expected for California Coast from Chilean #Earthquake as of now. We're monitoring...;Tsunami, Earthquake, 
451187770766020608;Wed Apr 02 02:42:01 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187804056592384;Wed Apr 02 02:42:09 +0000 2014;RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR;Tsunami, 
451187780555522048;Wed Apr 02 02:42:04 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187821483524096;Wed Apr 02 02:42:13 +0000 2014;RT @RT_com: Reports of fires and looting in #Chile’s #Iquique after 8.2 quake http://t.co/fNkmj8l4E2;Chile, Iquique, 
451187774977110016;Wed Apr 02 02:42:02 +0000 2014;“7.6-foot #tsunami waves hit Picagua, Chile - the tallest yet to be recorded following 8.2-magnitude quake http://t.co/7DoNA8RupE”;tsunami, 
451187754693443584;Wed Apr 02 02:41:58 +0000 2014;RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj;TSUNAMI, PTWC, 
451187762259980288;Wed Apr 02 02:41:59 +0000 2014;RT @RT_com: Reports of fires and looting in #Chile’s #Iquique after 8.2 quake http://t.co/fNkmj8l4E2;Chile, Iquique, 
451187850818879489;Wed Apr 02 02:42:20 +0000 2014;RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj;TSUNAMI, PTWC, 
451187822243110912;Wed Apr 02 02:42:14 +0000 2014;RT @UNOCHA_ROP: Chile #earthquake: #Tsunami travel times map for #Pacific http://t.co/AQIsz179af;earthquake, Tsunami, Pacific, 
451187826626150400;Wed Apr 02 02:42:15 +0000 2014;RT @YourAnonNews: Earthquake magnitude revised up to 8.3. #tsunami #Chile;tsunami, Chile, 
451187762436116481;Wed Apr 02 02:41:59 +0000 2014;RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj;TSUNAMI, PTWC, 
451187860234719232;Wed Apr 02 02:42:23 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187854740185088;Wed Apr 02 02:42:21 +0000 2014;RT @weathernetwork: #Tsunami watches and warnings DROPPED for all areas except Chile and Peru.;Tsunami, 
451187772141744128;Wed Apr 02 02:42:02 +0000 2014;RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj;TSUNAMI, PTWC, 
451187806954479616;Wed Apr 02 02:42:10 +0000 2014;RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR;Tsunami, 
451187841004212224;Wed Apr 02 02:42:18 +0000 2014;RT @scejas: #BREAKING: #Tsunami warning/watches cancelled for all areas except for #CHILE  and #PERU

Tsunami warning continues for CHILE a…;BREAKING, Tsunami, CHILE, PERU, 
451187845030756352;Wed Apr 02 02:42:19 +0000 2014;RT @JodiTraversaro: NO #Tsunami Advisory or Warning Expected for California Coast from Chilean #Earthquake as of now. We're monitoring it. …;Tsunami, Earthquake, 
451187741754417153;Wed Apr 02 02:41:54 +0000 2014;Praying for all my family and friends in #Chile. Los quiero mucho!;Chile, 
451187774557650944;Wed Apr 02 02:42:02 +0000 2014;At least 10 aftershocks, the largest of magnitude 6.2, recorded in wake of #Chile quake: USGS http://t.co/yLTtKyF9pZ http://t.co/ja89FoEGdB;Chile, 
451187785857114112;Wed Apr 02 02:42:05 +0000 2014;RT @elakdawalla: RT @stevenjgibbons: 80 minutes of seismic data from #Chile #earthquake recorded at NORSAR's TROLL station, Antarctica http…;Chile, earthquake, 
451187811128209409;Wed Apr 02 02:42:11 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187774771953664;Wed Apr 02 02:42:02 +0000 2014;"@rqskye #Chile MT @INFORMADORCHILE: #Arica + #Iquique have potable water+elec. Phone intermittent. Authorities asking all to use SMS";Chile, Arica, Iquique, 
451187787199311872;Wed Apr 02 02:42:05 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187818094944256;Wed Apr 02 02:42:13 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187786821816321;Wed Apr 02 02:42:05 +0000 2014;No immediate US tsunami threat from #Chile quake - Apr 1 @ 10:41 PM ET http://t.co/eU0BR7Is1n;Chile, 
451187774310596609;Wed Apr 02 02:42:02 +0000 2014;RT @IdeaGov: I was just talking about how #earthquake cause #tsunami sometimes, 2 hours ago in the #laquake prep panel. @DigitalLA FOLLOW: …;earthquake, tsunami, laquake, 
451187814399373312;Wed Apr 02 02:42:12 +0000 2014;RT @YahooNews: UPDATE: 8.2 quake hits Chile: http://t.co/jis5ERzWBX
- #Tsunami warnings for coastal areas
- Landslides block roads
- No imm…;Tsunami, 
451187762603900928;Wed Apr 02 02:41:59 +0000 2014;RT @myfoxla: #EARTHQUAKE: #Tsunami warning now in effect in Chile, Peru and Ecuador following an 8.0 quake off coast of Chile.;EARTHQUAKE, Tsunami, 
451187846934581248;Wed Apr 02 02:42:20 +0000 2014;RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj;TSUNAMI, PTWC, 
451187756769611776;Wed Apr 02 02:41:58 +0000 2014;RT @Sophia_Phan: Map of #tsunami travel times: http://t.co/sOqp9SowDd;tsunami, 
451187810771288064;Wed Apr 02 02:42:11 +0000 2014;RT @EmergencyInfoBC: UPDATE: NO #Tsunami threat for #BC following 8.2M earthquake off Chilean coast: http://t.co/Ni8t2TD92U c/o @NWS_NTWC;Tsunami, BC, 
451187764261040128;Wed Apr 02 02:42:00 +0000 2014;RT @UNOCHA: Closely watching a #tsunami alert near #Chile. A tsunami travel times map for #Pacific: http://t.co/kbMvmJD9WY  MT @UNOCHA_ROP …;tsunami, Chile, Pacific, 
451187816299786241;Wed Apr 02 02:42:12 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187742857109504;Wed Apr 02 02:41:55 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187861685948416;Wed Apr 02 02:42:23 +0000 2014;RT @ChannelNewsAsia: 7.6-foot #tsunami waves hit Picagua, Chile - the tallest yet to be recorded following 8.2-magnitude quake http://t.co/…;tsunami, 
451187842723479552;Wed Apr 02 02:42:19 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187804001665024;Wed Apr 02 02:42:09 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187770493779968;Wed Apr 02 02:42:01 +0000 2014;Via Chilean news svc @PublimetroChile: Evacuations under way: family trapped in apartment in Iquique #ChileEarthquake http://t.co/hYtH6f7MEk;ChileEarthquake, 
451187745990656000;Wed Apr 02 02:41:56 +0000 2014;RT @Priscilla_Yoyi: Guatemala con ustedes #Chile @rulobono   1 Timoteo 2:1 #PrayForChile http://t.co/J8xGY1ceMf;Chile, PrayForChile, 
451187750213910528;Wed Apr 02 02:41:56 +0000 2014;We've been told that all of our groups are well inland/not at risk. Continue to pray for people evacuating the coastal region. #Chile;Chile, 
451187797890973696;Wed Apr 02 02:42:08 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187850478768128;Wed Apr 02 02:42:20 +0000 2014;RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj;TSUNAMI, PTWC, 
451187742668767234;Wed Apr 02 02:41:55 +0000 2014;Sending prayers to the people in Chile. Stay safe! #chile #tsunami;chile, tsunami, 
451187750231093248;Wed Apr 02 02:41:57 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187742911651840;Wed Apr 02 02:41:55 +0000 2014;RT @weatherchannel: JUST IN: Colombia and Panama added to #Tsunami WARNING; Honduras, Guatemala, Mexico added to WATCH. http://t.co/WHf1j9k…;Tsunami, 
451187781172494336;Wed Apr 02 02:42:04 +0000 2014;RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR;Tsunami, 
451187753904910336;Wed Apr 02 02:41:57 +0000 2014;#PrayForChile  #Chilequake;PrayForChile, Chilequake, 
451187806342086656;Wed Apr 02 02:42:10 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187785236742144;Wed Apr 02 02:42:05 +0000 2014;While #tsunami is around #Chile, to much people try to make trend something about their favorite band... sad.;tsunami, Chile, 
451187769478348800;Wed Apr 02 02:42:01 +0000 2014;RT @Plan_Prep_Live: Two large fires in Iquique after the #earthquake: http://t.co/Kom36xJBWk - @PublimetroChile #Chile;earthquake, Chile, 
451187754198896640;Wed Apr 02 02:41:57 +0000 2014;RT @JujuChangABC: my sister &amp; family in #tsunami warning area #galapagos hearing sirens &amp; evacuated into hot, windowless room on 5th fl w/ …;tsunami, galapagos, 
451187823354585088;Wed Apr 02 02:42:14 +0000 2014;RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj;TSUNAMI, PTWC, 
451187806509862912;Wed Apr 02 02:42:10 +0000 2014;RT @PENNSTARFlight: UPDATE: USGS upgrades major #earthquake off #Chile to magnitude 8.2; Tsunami Warnings for Chile, Peru, Ecuador: @ABC ht…;earthquake, Chile, 
451187886566547456;Wed Apr 02 02:42:29 +0000 2014;RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR;Tsunami, 
451187914794622976;Wed Apr 02 02:42:36 +0000 2014;RT @YourAnonNews: Video: Alarms and evacuations taking place now in Antofagasta, Chile: http://t.co/3g0tzTHgzi #tsunami;tsunami, 
451187950869417984;Wed Apr 02 02:42:44 +0000 2014;RT @weathernetwork: Map of #Tsunami energy generated by the M8.2 Chile earthquake. Latest updates here: http://t.co/AJ16Tv90Ho http://t.co/…;Tsunami, 
451187985615052800;Wed Apr 02 02:42:53 +0000 2014;RT @YourAnonNews: Two large fires in Iquique after the #earthquake: http://t.co/QqdIiDKasH via @PublimetroChile #Chile;earthquake, Chile, 
451187935082082305;Wed Apr 02 02:42:41 +0000 2014;RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR;Tsunami, 
451187936177176576;Wed Apr 02 02:42:41 +0000 2014;RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR;Tsunami, 
451187867058851840;Wed Apr 02 02:42:24 +0000 2014;Seems like everyday another natural disaster happens #ChileEarthquake;ChileEarthquake, 
451187901767110657;Wed Apr 02 02:42:33 +0000 2014;RT @CulturalSnow: #Chile earthquake triggers #tsunami warning and evacuation – live updates http://t.co/dnMlHBdvws;Chile, tsunami, 
451187922583425024;Wed Apr 02 02:42:38 +0000 2014;RT @LACoLifeguards: #tsunami travel time scenarios for the 8.2M #earthquake off coast of Chile. Via @NWSLosAngeles *Update coming soon* htt…;tsunami, earthquake, 
451187978082074625;Wed Apr 02 02:42:51 +0000 2014;RT @YourAnonNews: 300 prisoners reportedly escaped during #earthquake in Iquique - @FranklinBlog #Chile;earthquake, Chile, 
451187910964809729;Wed Apr 02 02:42:35 +0000 2014;RT @EmergencyInfoBC: UPDATE: NO #Tsunami threat for #BC following 8.2M earthquake off Chilean coast: http://t.co/Ni8t2TD92U c/o @NWS_NTWC;Tsunami, BC, 
451187880962961408;Wed Apr 02 02:42:28 +0000 2014;RT @weathernetwork: Map of #Tsunami energy generated by the M8.2 Chile earthquake. Latest updates here: http://t.co/AJ16Tv90Ho http://t.co/…;Tsunami, 
451187964216111104;Wed Apr 02 02:42:47 +0000 2014;"@rqskye #Chile URGENT Interior Minister Peñailillo reports flight of 300 prisoners from #Iquique prison. #terremoto via @INFORMADORCHILE.";Chile, Iquique, terremoto, 
451187963758534656;Wed Apr 02 02:42:47 +0000 2014;RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj;TSUNAMI, PTWC, 
451187966845935617;Wed Apr 02 02:42:48 +0000 2014;RT @scejas: #BREAKING: #Tsunami warning/watches cancelled for all areas except for #CHILE  and #PERU

Tsunami warning continues for CHILE a…;BREAKING, Tsunami, CHILE, PERU, 
451187952740474881;Wed Apr 02 02:42:45 +0000 2014;RT @coreyspowell The #Chile quake in context: a map of all seismic activity from  past 2wks. http://t.co/L5FzLXrCjg  http://t.co/WSn4D1oG3v";Chile, 
